NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
disjunctum                	     1	     -	     -	               -	               -	               -	        1.327892	
discolor                  	     2	     -	     -	               -	               -	               -	        1.271788	
blandum                   	     3	     -	     -	               -	               -	               -	        0.885451	
jucundum                  	     4	     -	     -	               -	               -	               -	        0.689498	
lautum                    	     5	     -	     -	               -	               -	               -	        0.760807	
stellato-tomentosum       	     6	     -	     -	               -	               -	               -	        1.009513	
alpinum                   	     7	     -	     -	               -	               -	               -	        1.902926	
villosum                  	     8	     -	     -	               -	               -	               -	        1.160269	
obtusatum                 	     9	     -	     -	               -	               -	               -	        1.198470	
hartwegii                 	    10	     -	     -	               -	               -	               -	        1.141757	
costaricanum              	    11	     -	     -	               -	               -	               -	        1.167994	
tinoides 2                	    12	     -	     -	               -	               -	               -	        1.866745	
lasiophyllum              	    13	     -	     -	               -	               -	               -	        1.356993	
triphyllum                	    14	     -	     -	               -	               -	               -	        2.494783	
tinoides 1                	    15	     -	     -	               -	               -	               -	        1.303652	
subsessile                	    16	     -	     -	               -	               -	               -	        2.353966	
undulatum                 	    17	     -	     -	               -	               -	               -	        2.251616	
toronis                   	    18	     -	     -	               -	               -	               -	        1.945552	
dumatorum                 	    19	     -	     -	               -	               -	               -	        3.237606	
seemenii                  	    20	     -	     -	               -	               -	               -	        3.400890	
reticulatum               	    21	     -	     -	               -	               -	               -	        2.029873	
ayavacense                	    22	     -	     -	               -	               -	               -	        3.294909	
triphyllum new            	    23	     -	     -	               -	               -	               -	        2.453386	
pichinchense              	    24	     -	     -	               -	               -	               -	        1.608977	
jamesonii                 	    25	     -	     -	               -	               -	               -	        2.267154	
hallii                    	    26	     -	     -	               -	               -	               -	        1.933518	
microphyllum              	    27	     -	     -	               -	               -	               -	        0.946944	
newsp.2                   	    28	     -	     -	               -	               -	               -	        0.877316	
membranaceum              	    29	     -	     -	               -	               -	               -	        1.208202	
newsp.1                   	    30	     -	     -	               -	               -	               -	        1.116296	
acutifolium               	    31	     -	     -	               -	               -	               -	        0.802479	
fuscum                    	    32	     -	     -	               -	               -	               -	        1.215019	
sulcatum                  	    33	     -	     -	               -	               -	               -	        0.852579	
tiliaefolium              	    34	     -	     -	               -	               -	               -	        0.856918	
microcarpum               	    35	     -	     -	               -	               -	               -	        0.778048	
caudatum                  	    36	     -	     -	               -	               -	               -	        1.119732	
hirsutum                  	    37	     -	     -	               -	               -	               -	        1.093676	
ciliatum                  	    38	     -	     -	               -	               -	               -	        1.184555	
stenocalyx                	    39	     -	     -	               -	               -	               -	        0.981240	
loeseneri                 	    40	     -	     -	               -	               -	               -	        0.895821	
dentatum                  	    41	     -	     -	               -	               -	               -	        1.060475	
faux outgroup [*]         	    42	     -	     -	               -	               -	               -	        1.000000	
-                         	    43	     1	     2	        0.003637	        0.001615	        0.008193	        1.299537
-                         	    44	     4	     5	        0.003135	        0.001211	        0.008118	        0.724275
-                         	    45	     3	    44	        0.003816	        0.001633	        0.008919	        0.800819
-                         	    46	    43	    45	        0.004252	        0.001983	        0.009117	        1.020144
-                         	    47	     7	     8	        0.001710	        0.000680	        0.004301	        1.485903
-                         	    48	     6	    47	        0.003321	        0.001449	        0.007612	        1.224760
-                         	    49	    13	    14	        0.001020	        0.000327	        0.003182	        1.839946
-                         	    50	    12	    49	        0.001219	        0.000419	        0.003545	        1.853297
-                         	    51	    16	    17	        0.000952	        0.000303	        0.002994	        2.302222
-                         	    52	    15	    51	        0.001160	        0.000394	        0.003419	        1.732425
