gbifID	species	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters	year	institutionCode	collectionCode	catalogNumber	recordNumber	recordedBy	CHELSA_01	CHELSA_02	CHELSA_03	CHELSA_04	CHELSA_05	CHELSA_06	CHELSA_07	CHELSA_08	CHELSA_09	CHELSA_10	CHELSA_11	CHELSA_12	CHELSA_13	CHELSA_14	CHELSA_15	CHELSA_16	CHELSA_17	CHELSA_18	CHELSA_19	region	elevation 
1253615568	costaricanum	-82.786111	8.911111	NA	1990	INBio	Plantae	1575817	NA	Marvin Ramirez	18.7382965	4.3	60.7143372	48.5199646	22.8227081	15.8227081	7	18.2532928	18.9227081	19.6227081	18.1532928	3149.171143	505.804382	69.033424	52.149967	1418.235718	217.100281	463.73349	1143.346313	CR_PA	1464.166626
1259699412	costaricanum	-82.51666	8.85	NA	1938	MO	MO	2390665	Davidson 333	Mary E. Davidson	13.0876266	4.2	60.9532837	46.7149384	17.0876266	10.1876266	6.9	12.7876266	13.2876266	13.9876266	12.5876266	3048.362549	351.469299	92.499413	35.964973	1033.448608	304.248932	591.379883	918.172974	CR_PA	2272.071289
1259701617	costaricanum	-82.49805	8.795	NA	1938	MO	MO	2392479	Davidson 921	Mary E. Davidson	14.3279755	4.2	60.4874939	48.3813812	18.334227	11.4279755	6.9	14.0051224	14.5279755	15.2051224	13.8279755	2769.174072	315.597473	83.874382	35.31181	935.231323	278.394043	570.305969	796.104858	CR_PA	2126.733643
1259700462	costaricanum	-82.51333	8.80138	NA	1938	MO	MO	2391484	Davidson 968	Mary E. Davidson	11.3897614	4.2	60.6738892	47.727359	15.3897614	8.4980507	6.9	11.0606262	11.5897614	12.2606262	10.8980507	2986.277588	345.328949	85.172523	37.165771	1015.795105	282.090668	579.561279	889.814575	CR_PA	2471.445801
46138144	costaricanum	-83.7	9.55	NA	1990	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	148876	NA	"Mc Clintock, Tom"	10.958313	4.1	63.6	38.5649994	14.6333405	8.2333405	6.4	10.6333405	10.9083687	11.658313	10.6083687	3167.371826	487.501709	66.299316	54.716846	1415.837402	216.414673	435.428192	555.415161	CR_PA	2675.75
2516673876	costaricanum	-81.75	8.583333	NA	1986	NA	Botany	L.3733141	"McPherson, GD  8818 "	McPherson GD	21.068158	4.5	59.0999939	55.1265991	25.568158	17.968158	7.7	20.6915161	21.868158	22.068158	20.468158	2559.231689	336.637024	41.46701	50.783726	969.043823	154.368637	315.653351	794.778809	CR_PA	1714.008057
46138022	costaricanum	-83.7	9.53	NA	1985	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	130018	NA	"Mendez, J."	12.3749443	4.1	63.5716736	39.3196106	16.0205841	9.6262253	6.4	12.0205849	12.3205849	13.0749435	11.9749443	3110.613037	477.467957	58.299721	57.42688	1401.26416	188.382446	437.45694	968.34314	CR_PA	2392.300049
1261255905	costaricanum	-82.391667	8.8	NA	1986	MO	MO	545089	Grayum 6388	Michael H. Grayum|Barry E. Hammel|B. Bochan	14.9399719	4.2	60.5766418	47.8733063	18.9883057	12.0132751	7	14.4883057	15.1399719	15.7883057	14.4399719	3202.727783	382.03656	69.384407	45.449898	1136.821899	239.703278	462.538696	1085.308594	CR_PA	2053.742432
1259704780	costaricanum	-82.55	8.85	NA	1974	MO	MO	2394943	Nee 10009	Michael H. Nee	13.5532867	4.2	60.8033447	47.1182861	17.5532867	10.6265877	6.9	13.1016159	13.7265884	14.4016159	13.0532867	3245.084473	413.568115	80.183983	43.766434	1193.470703	262.268799	514.604004	1134.204834	CR_PA	2364.75
1257504700	costaricanum	-83.028056	9.083611	NA	1999	MO	MO	100143234	Alfaro Vindas 38	Milady Alfaro	16.6269974	4.4	61.9932495	45.2434967	20.6802429	13.571994	7.1	16.2269974	16.7269974	17.4337463	16.1269974	3102.516846	532.749878	63.0825	56.850006	1492.567139	193.315002	483.485107	1116.484863	CR_PA	1714.531494
1257504709	costaricanum	-83.695833	9.546389	NA	1999	MO	MO	100143235	Alfaro Vindas 74	Milady Alfaro	11.786319	4.1	63.5114136	38.9368774	15.4847839	9.0846436	6.4	11.4847832	11.694519	12.486319	11.3946587	2914.702881	458.696167	58.71006	56.769363	1336.95874	190.445602	392.970367	496.69812	CR_PA	2530.271729
1253664415	costaricanum	-83.028079	9.083654	NA	1999	INBio	Plantae	2847408	NA	Milady Alfaro	16.6261963	4.4	61.9934509	45.2428558	20.6788513	13.5706772	7.1	16.2261963	16.7261963	17.4327454	16.1261963	3102.55127	532.760986	63.081741	56.852768	1492.603027	193.310715	483.502106	1116.548706	CR_PA	1714.788452
1253664537	costaricanum	-83.695813	9.546253	NA	1999	INBio	Plantae	2847508	NA	Milady Alfaro	11.8096695	4.1	63.5102783	38.9475586	15.5078827	9.1077538	6.4	11.5078827	11.7162483	12.5096695	11.4163765	2910.433594	458.150848	58.558941	56.820499	1335.555664	189.924683	392.300354	496.502014	CR_PA	2526.400635
46138268	costaricanum	-82.96	8.79	NA	1991	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	159253	NA	Molly Nepokroeff	19.8498459	4	59.3100281	54.3099731	23.8498459	17.1282059	6.8	19.2815186	20.1282059	20.8282059	19.2282059	4703.104492	626.443909	118.350784	45.100307	1757.029541	366.152649	826.139343	1680.95459	CR_PA	1202.72998
46138427	costaricanum	-83.96	9.9	NA	1993	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	178612	NA	"Morales, Carlos O."	17.6786499	3.9	63.0799988	38.3909058	21.2139557	15.0139557	6.2	17.3786499	17.9469788	18.3139557	17.2786499	2300.351318	363.532166	47.293873	54.683289	1058.722534	147.364899	230.80835	464.942749	CR_PA	1534.650024
46138290	costaricanum	-83.95	9.73	NA	1992	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	162200	NA	"Morales, Juan Francisco"	13.8095001	3.9	63.0060303	39.0367828	17.4038589	11.2095001	6.2	13.5038589	14.2038589	14.5095001	13.461171	3468.295654	486.458466	82.783569	48.939693	1416.2948	250.230087	439.169769	944.402283	CR_PA	2186.199951
46139805	costaricanum	-83.67	9.55	NA	2003	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	237100	NA	"Moran, Robbin C."	12.0217667	4.1	63.6512817	38.6051117	15.7217667	9.2644547	6.4543594	11.7217667	11.9644547	12.7217667	11.6217667	2846.531738	451.093323	57.606548	57.339695	1326.85437	185.763245	385.062958	453.478699	CR_PA	2485.300049
46139822	costaricanum	-83.74	9.56	NA	2004	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	242336	NA	"Moran, Robbin C."	8.6678978	4	63.5230408	38.2661987	12.2759232	5.9475945	6.3	8.3272911	8.5759232	9.3475945	8.2759232	3774.367432	539.496704	82.327644	51.566574	1567.367432	273.010284	549.237732	671.657043	CR_PA	3114.610107
46137159	costaricanum	-84.69	10.14	NA	NA	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	55380	NA	NA	18.5326721	3.6	58.4137268	55.1043457	22.3747269	16.2326721	6.1	17.9747269	19.1747269	19.5747269	17.9747269	3471.255127	571.642212	38.160698	69.216431	1689.161133	118.288528	217.523758	1689.161133	CR_PA	1394.01001
1259703632	costaricanum	-83.98	10.04	NA	1983	MO	MO	2394293	Garwood 396	Nancy C. Garwood|Mary Gibby|Rachel J. Hampshire|Christopher J. Humphries	17.9490326	3.9	63.0652771	37.8166565	21.4837585	15.3490326	6.1	17.6837585	18.1837585	18.5863953	17.5490326	3956.631104	470.696655	127.805794	37.083286	1373.385498	392.334106	484.022614	774.131104	CR_PA	1437.030029
46138699	costaricanum	-82.8	8.9	NA	1996	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	218140	NA	"Navarro, Enia"	19.3699585	4.2516716	60.4982727	49.1733002	23.4699585	16.444986	7	18.8966568	19.5699585	20.2699585	18.7966568	3139.270752	501.131042	68	52.483284	1404.642822	213.516708	461.966583	1151.259399	CR_PA	1297.75
46139007	costaricanum	-82.79	8.92	NA	1998	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	230696	NA	"Navarro, Enia"	17.9537064	4.3	60.7272217	48.0042694	21.9856445	14.9856445	7	17.4796753	18.0856445	18.7880051	17.3796753	3150.169434	503.873627	70.573738	52	1412.644409	221.980896	470.019684	1138.42334	CR_PA	1495.109985
1253700820	costaricanum	-84.066667	9.516667	NA	1987	INBio	Plantae	2930290	NA	Nelson A. Zamora Villalobos	25.1033325	3.5	61.5333862	49.6017059	28.5300323	22.9033325	5.6	24.5300323	25.2300323	26.0033325	24.4799759	3038.378662	549.633118	28.516672	66.999916	1575.448486	110.066689	301.632568	1084.33374	CR_PA	303.493866
1253915303	costaricanum	-85.473889	10.927778	NA	2014	INBio	Plantae	4438939	NA	Nelson A. Zamora Villalobos; Jie Cai ; Yu Min Shui ; G. Lianming ; M. Pengfei ; Roberto Espinoza ; Enia Navarro	20.9547012	3.1	51.6255066	56.3887146	24.564447	18.464447	6.1	20.564447	21.264447	21.9547012	20.3494553	2050.742432	399.718536	12.597563	77.797394	1122.166504	41.345264	79.602905	141.118622	CR_PA	948.77594
1259439987	costaricanum	-83.9825	10.091111	NA	1983	MO	MO	2154765	Zamora Villalobos 426	Nelson Zamora|B. Carlson	19.3321136	3.8	63.0339172	38.0266541	22.8321136	16.7321136	6.1	19.3598679	19.5321136	19.9321136	18.8937851	4273.587891	471.087616	148.577713	35	1407.81897	453.349854	542.833069	868.817139	CR_PA	1247.240845
1261613630	costaricanum	-84.06	9.51	NA	1987	MO	MO	900427	Zamora Villalobos 1423	Nelson Zamora|Isidro A. Chacon G.|Gerardo Herrera Ch.	24.431308	3.5	61.5964233	49.2241608	27.831308	22.231308	5.6	23.831308	24.5506653	25.331308	23.831308	3192.187256	581.141602	29.543705	67.77301	1670.001953	113.858109	313.259918	1136.773438	CR_PA	423.100006
46138693	costaricanum	-83.91	9.7	NA	1996	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	217568	NA	"Oosterhoorn, M."	12.6419922	3.9	63.1304443	38.6166565	16.2066864	9.9913795	6.2	12.2583572	12.9583572	13.3419922	12.2583572	3683.992432	496.439941	93.980644	47.166573	1444.750366	285.241638	478.279266	913.497498	CR_PA	2407.100098
1257925025	costaricanum	-82.716667	8.831389	NA	2012	MO	MO	100580656	Ortiz 488	Orlando Ortiz|M. Stapf|Riccardo M. Baldini	18.7441055	4.2	60.0283386	50.152951	22.8094711	15.8724457	6.9	18.2587479	18.9724457	19.6441055	18.1724457	3284.615967	535.956116	64.283394	54.853577	1508.185181	203.996597	444.124115	1254.08313	CR_PA	1332.631714
1259701652	costaricanum	-82.485	8.82666	NA	1947	MO	MO	2392480	Allen 4742	Paul H. Allen	16.0919159	4.2	60.5226746	47.7658142	20.1340012	13.1829193	6.9089973	15.8340012	16.2829193	16.9829193	15.5829193	2630.234131	305.945099	77.311066	36.633427	902.018433	257.177155	505.537048	778.254333	CR_PA	1810.424683
1259704048	costaricanum	-82.51666	8.81666	NA	1947	MO	MO	2394398	Allen 4859	Paul H. Allen	10.6657562	4.2	60.8716064	47.0983521	14.6657562	7.7657562	6.9	10.3423996	10.8657562	11.5423996	10.2423996	3178.957031	374.134247	88.315773	38.716053	1088.203857	292.215912	588.569458	983.325317	CR_PA	2587.032471
1259701072	costaricanum	-82.633333	8.8	NA	1938	MO	MO	2392112	White 174	Peggy White	17.7183929	4.1	60.0016174	50.1183899	21.7700684	14.8700684	6.9	17.243367	17.943367	18.643367	17.143367	3063.544189	480.631989	60	53.483288	1366.662476	194	419.983795	1143.262939	CR_PA	1425.251221
1261563758	costaricanum	-83.45	9.81	NA	1992	MO	MO	893577	Campos Sanabria 53	Priscila Campos	19.4950836	4	64.6853638	34.9259338	22.9097214	16.6950836	6.2	19.3467545	19.6321167	20.0604462	19.0467545	3520.991211	419.430908	149.061142	29.283285	1178.455566	452.490692	880.152527	773.461609	CR_PA	1226.650024
1253642978	costaricanum	-83.458333	9.819444	NA	1992	INBio	Plantae	1580771	NA	Priscilla Campos	19.8738525	4	64.7	35.0922485	23.2738525	17.0738525	6.2	19.6738525	19.9738525	20.3738525	19.3738525	3379.55249	395.865448	144.722534	28.633253	1114.601562	439.867615	851.638	736.97522	CR_PA	1183.250732
46138932	costaricanum	-83.82	9.46	NA	2001	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	228558	NA	"Quesada, Alonso"	20.9471512	3.8	62.7	44.6534393	24.5471512	18.4471512	6.1	20.5104568	21.0471512	21.7471512	20.4471512	3170.255371	569.990601	40.866489	65.949409	1635.388428	139.482758	368.781067	1087.982666	CR_PA	1032.589966
46138017	costaricanum	-83.9	9.68	NA	1986	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	130014	NA	"Quiros, Ligia"	12.5594711	3.9	63.2460327	38.6603912	16.15383	9.95383	6.2	12.25383	12.9477997	13.2594711	12.2477997	3217.759033	484.945557	77.91729	50.649857	1401.1698	235.744064	389.732941	659.139832	CR_PA	2470.949951
2515293883	costaricanum	-82.466667	8.8	NA	1995	NA	Botany	U.1047869	"Quiroz, L  253 "	Quiroz L	17.7082809	4.2	60.2516724	48.8966583	21.7566101	14.8316391	6.9766418	17.4316391	17.9316391	18.6082809	17.1566101	2415.31665	282.583374	63.616791	39.55006	829.166565	213.333649	435.518646	750.89978	CR_PA	1439.004028
1836728619	costaricanum	-82.2594	8.7314	NA	2004	US	Botany	3531921	B4230	R. Aizprua & I. Alvarez	18.809169	4.3	59.9569458	50.2346924	22.9265732	15.8376404	7.1	18.4265732	19.0265732	19.709169	18.2265732	3035.505371	391.634064	51.841061	50.659817	1166.513916	190.134735	393.615173	988.764893	CR_PA	1211.031616
1259700858	costaricanum	-82.483301	8.816591	NA	1940	MO	MO	2391761	"Woodson, Jr. 221"	"R. E. Woodson, Jr.|R.W. Schery"	15.9690353	4.2	60.4763977	48.0977417	20.0169754	13.0426086	6.9264275	15.7169754	16.1426086	16.8426086	15.4426086	2626.827393	305.74118	76.273468	37.041187	903.398071	253.738037	506.929962	775.694946	CR_PA	1723.244507
1259699946	costaricanum	-82.528333	8.793611	NA	1940	MO	MO	2390945	"Woodson, Jr. 390"	"R. E. Woodson, Jr.|R.W. Schery"	9.4238251	4.2	60.7104126	47.4320953	13.4238251	6.55466	6.8337532	9.0296638	9.6238251	10.3209068	8.95466	3046.907227	381.430115	74.671593	43.032917	1104.074707	246.410812	517.354492	1002.210693	CR_PA	2829.470703
1257839936	costaricanum	-84.232778	10.167778	NA	2003	MO	MO	100493361	Guido Vargas 17	R. Guido Vargas|Alexander Rodriguez|Evelio Alfaro	12.4820145	3.8	62.0087646	41.1124878	16.1024277	9.9820145	6.2	12.1878479	12.8024277	13.2403488	12.0820145	3508.833984	483.017944	84.855064	50.116497	1401.03418	260.431763	338.148529	739.737061	CR_PA	2391.000732
1936678429	costaricanum	-83.6919	9.9719	NA	2003	MA	MA	MA-01-00762142	2948	R. Kriebel	19.9228012	3.9	64.0778137	35.7858429	23.2372726	17.2228012	6.0855286	19.9228012	20.0228012	20.4372726	19.4302002	4098.361816	439.768707	198.434143	24.929276	1310.794922	600.813721	985.804321	1012.2995	CR_PA	1119.245972
1260899515	costaricanum	-82.25944	8.73138	NA	2004	MO	MO	3478085	Aizprua B4230	Rafael Aizprua|I. Alvarez	18.8136902	4.3	59.9564636	50.2371155	22.9310822	15.841922	7.1	18.4310822	19.0310822	19.7136902	18.2310822	3035.02832	391.659546	51.811703	50.674328	1166.512695	190.029526	393.414764	988.74408	CR_PA	1210.867188
1261256174	costaricanum	-83.46666	9.5	NA	1988	MO	MO	545341	Robles Gonzalez 1781	Rafael Robles	7.533094	4.3	64.1947693	37.4785706	11.333094	4.6330936	6.7	7.233094	7.5081627	8.233094	7.233094	3721.928955	517.017151	88.78492	50.21508	1517.527466	274.87146	611.790161	652.575989	CR_PA	3190.238281
1261568613	costaricanum	-83.18	8.81	NA	1993	MO	MO	897990	Aguilar Fernandez 2744	Reinaldo Aguilar	20.1170792	3.9	59.2350159	55.7497314	24.0430481	17.5170792	6.5976402	19.5087509	20.4170792	21.1170792	19.4147202	4859.647461	810.929199	96.266563	57.135818	2274.20874	291.7164	631.872559	1907.153564	CR_PA	1125.439941
1253642283	costaricanum	-83.344444	8.991667	NA	1993	INBio	Plantae	1580016	NA	Reinaldo Aguilar	21.8087524	4.0094791	60.224469	53.5232056	25.8087524	19.0998871	6.7	21.2998871	22.0998871	22.7998871	21.1998871	4246.171387	647.445007	84.416191	52.116379	1796.464478	261.248566	734.729492	1487.396118	CR_PA	824.820862
1253644895	costaricanum	-83.189722	8.817222	NA	1993	INBio	Plantae	1582790	NA	Reinaldo Aguilar	21.8686813	3.9	59.1062561	56.8707825	25.8270172	19.2686813	6.6	21.2270172	22.1686813	22.8686813	21.1582672	4526.939941	777.564697	85.084236	59.478943	2175.297852	257.83606	561.026733	1809.610596	CR_PA	832.555054
1253648453	costaricanum	-83.591667	9.529722	NA	1995	INBio	Plantae	1586619	NA	Reinaldo Aguilar	11.834137	4.2	63.9	38.1722137	15.5384445	8.9424728	6.5	11.4898331	11.7384438	12.534137	11.4424728	3280.749512	536.478699	73.986366	55.790226	1553.15686	231.725845	484.833588	543.083984	CR_PA	2559.491455
1253621505	costaricanum	-83.244444	9.275	NA	1995	INBio	Plantae	1587726	NA	Reinaldo Aguilar	18.5477783	4.4	63.1183411	42.6144348	22.4872421	15.4961075	7	18.1872421	18.5477783	19.2961075	18.0872421	3100.465332	583.901123	49.850151	64.394638	1643.769775	152.155823	444.715027	1125.590454	CR_PA	1342.847046
1258471035	costaricanum	-83.58	9.51	NA	1995	MO	MO	1259550	Aguilar Fernandez 3898	Reinaldo Aguilar| Esquivel Garrote	12.9310974	4.2	63.8259705	38.802359	16.7287369	10.1310966	6.6	12.6310966	12.8630356	13.6310974	12.5370667	3025.639404	531.668091	62.09045	60.542976	1542.32373	192.331039	425.461517	473.576111	CR_PA	2361.290039
1258469220	costaricanum	-83.24444	9.275	NA	1995	MO	MO	1257909	Aguilar Fernandez 4298	Reinaldo Aguilar|Quirico Jimenez|Curso Botanica Amistad	18.5472534	4.4	63.1183899	42.6143646	22.4866943	15.4955826	7	18.1866943	18.5472534	19.2955826	18.0866943	3100.523193	583.908569	49.851112	64.394402	1643.793335	152.158936	444.725006	1125.611328	CR_PA	1342.970459
1257504715	costaricanum	-82.786389	8.9275	NA	2002	MO	MO	100143236	Kriebel Haehner 139	Ricardo Kriebel	17.3759613	4.3	60.8783447	47.512146	21.3787109	14.3759613	7	16.8759613	17.4787109	18.1787109	16.7759613	3133.557373	500.72641	71.816711	51.183285	1402.63501	225.572678	474.206116	1130.8479	CR_PA	1549.58606
1257504707	costaricanum	-82.774167	8.969445	NA	2002	MO	MO	100143233	Kriebel Haehner 21	Ricardo Kriebel	15.1763123	4.3	61.4198364	45.7784485	19.2089005	12.176313	7	14.7763123	15.3089005	16.0089005	14.6763123	2975.05127	434.380249	82.074493	44.683098	1215.541138	256.514282	525.936218	988.32782	CR_PA	1976.005005
1253755938	costaricanum	-82.774081	8.969554	NA	2002	INBio	Plantae	3513511	NA	Ricardo Kriebel	15.1696152	4.3	61.4219238	45.7700989	19.2018127	12.1696144	7	14.7696152	15.3018127	16.0018127	14.6696152	2975.896484	434.251709	82.148582	44.646618	1215.207886	256.750763	526.39801	988.190552	CR_PA	1977.572876
1253757283	costaricanum	-82.786477	8.927627	NA	2002	INBio	Plantae	3518821	NA	Ricardo Kriebel	17.3683609	4.3	60.8803406	47.5026581	21.3707047	14.3683609	7	16.8683609	17.4707047	18.1707047	16.7683609	3133.543701	500.732483	71.831955	51.168045	1402.620972	225.611893	474.275818	1130.836548	CR_PA	1549.517822
1253758413	costaricanum	-83.794444	9.770833	NA	2002	INBio	Plantae	3520278	NA	Ricardo Kriebel	18.883078	4	63.4424377	37.9569489	22.483078	16.183078	6.3802952	18.7620117	19.183078	19.5814117	18.483078	3822.656494	467.397278	129.058319	39.830185	1386.942505	395.55542	506.049286	825.044678	CR_PA	1330.509644
1253764244	costaricanum	-85.471328	10.924659	NA	2002	INBio	Plantae	3564598	NA	Ricardo Kriebel	20.7934097	3.1	51.6435242	56.467981	24.4435944	18.3435944	6.1	20.4435944	21.1435944	21.7934097	20.1911728	2095.222168	408.219147	12.934996	77.587143	1144.285767	42.26049	81.590118	144.981949	CR_PA	989.571289
1253836100	costaricanum	-83.867722	9.693092	NA	2004	INBio	Plantae	4084021	NA	Ricardo Kriebel	10.9634605	4	63.3390076	37.9761139	14.5634598	8.2902878	6.2809551	10.6024681	11.2634605	11.6215126	10.5902878	4001.387939	534.47168	113.520111	44.922173	1561.619141	342.248108	522.822266	846.068726	CR_PA	2704.090576
1253835009	costaricanum	-82.755556	8.897222	NA	2003	INBio	Plantae	4082438	NA	Ricardo Kriebel; Daniel Solano ; Evelio Alfaro	16.5809891	4.2183353	60.7311707	47.974411	20.5965744	13.5965744	7	16.0965744	16.7659882	17.4809891	16.0659882	3328.267822	535.989929	71.910843	53.122501	1506.91394	225.133392	475.279358	1290.661621	CR_PA	1633.853882
46138336	costaricanum	-83.69	9.96	NA	1992	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	167462	NA	"Rivera, Gerardo"	20.4776245	3.9	64.1	35.7839508	23.8776245	17.7776245	6.1	20.4776245	20.6059525	21.0573196	20.0059525	4084.320801	437.581757	197.122787	25	1303.178711	596.571411	980.852844	1004.584717	CR_PA	1001.039978
46138444	costaricanum	-84.1	10.12	NA	1989	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	179692	NA	"Rivera, Gerardo"	11.5516136	3.8	62.7513916	38.3173401	15.0559174	8.9559174	6.1	11.2516136	11.8516136	12.2516136	11.1516136	3505.780273	452.062134	93.903633	45.133144	1327.067993	287.710876	398.697235	540.197449	CR_PA	2534.600098
46138448	costaricanum	-84.1	10.17	NA	1990	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	180487	NA	"Rivera, Gerardo"	13.9080093	3.8	62.7040222	38.6175201	17.4523132	11.3523132	6.1	13.6080093	14.1523132	14.5996811	13.5080093	3984.020508	463.566589	125.1241	39.566574	1369.743774	379.372314	473.538879	718.333191	CR_PA	2168.449951
46138499	costaricanum	-84.1	10.11	NA	1990	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	190462	NA	"Rivera, Gerardo"	12.9193726	3.8	62.7346375	38.6181732	16.4564056	10.3564056	6.1	12.6193718	13.2047348	13.6047348	12.5193718	3239.006104	435.040833	83.124802	47.396236	1262.184937	255.374405	363.208405	575.779419	CR_PA	2303.449951
1260502686	costaricanum	-83.807778	9.550556	NA	2006	MO	MO	3118691	Moran 7903	Robbin C. Moran|G. Yu	13.2409454	3.9	63.2735962	40.1860962	16.8409454	10.6583008	6.2	12.9166367	13.4500107	14.0166367	12.8409454	2858.740967	488.546997	49.409954	60.83313	1411.453003	166.229858	345.521515	947.019958	CR_PA	2336.465576
1259400059	costaricanum	-82.51138	8.81583	NA	1983	MO	MO	2118584	Schmalzel 1573	Robert J. Schmalzel	11.5580956	4.2	60.7823608	47.2162262	15.5580963	8.6580956	6.9	11.2580956	11.7580956	12.4580956	11.142984	3109.816406	366.163147	89.134857	37.697773	1070.919678	295.467468	594.15741	929.983154	CR_PA	2422.042236
1259699878	costaricanum	-82.38333	8.8	NA	1983	MO	MO	2391031	Schmalzel 1598	Robert J. Schmalzel	13.864357	4.2	60.6784302	47.5914246	17.916069	10.9394058	7	13.4427887	14.064357	14.716069	13.3910767	3214.714844	381.30127	71.117569	44.966572	1129.249268	245.636795	475.407471	1080.082275	CR_PA	2175.022461
1261255711	costaricanum	-82.506111	8.797222	NA	1983	MO	MO	544922	Schmalzel 1610	Robert J. Schmalzel	12.8900635	4.2	60.5399963	48.0552551	16.9044281	10.0044273	6.9	12.5083992	13.0900635	13.7083984	12.4044273	2874.228027	329.176849	85.293739	36.216606	972.840698	282.847961	580.821167	833.744019	CR_PA	2334.790039
1259700261	costaricanum	-82.48333	8.8	NA	1983	MO	MO	2391307	Schmalzel 1656	Robert J. Schmalzel	16.4636337	4.2	60.3017273	48.6983124	20.5136902	13.5869705	6.9	16.1869705	16.6869705	17.3136902	15.9136902	2596.873291	299.092987	76.612434	36.283741	885.19281	253.80307	517.039124	765.307861	CR_PA	1679.654175
1259700960	costaricanum	-82.6	8.85	NA	1983	MO	MO	2391850	Schmalzel 1677	Robert J. Schmalzel	15.8702927	4.2	60.6016174	47.8935364	19.8952652	12.9702927	6.9	15.421965	16.0702927	16.721965	15.346936	2632.673828	335.561371	68.515594	42.483284	961.734863	221.313217	446.793152	872.553528	CR_PA	1820
1259400073	costaricanum	-82.56666	8.86666	NA	1984	MO	MO	2118590	Schmalzel 2038	Robert J. Schmalzel|Carol A. Todzia	14.7942734	4.2	60.8517517	46.9949615	18.7942734	11.869381	6.9248924	14.3426819	14.9426819	15.6426819	14.2942734	2830.950928	368.819214	74.051498	42.485683	1056.436401	241.187927	469.524475	955.912781	CR_PA	2185.063965
1259700534	costaricanum	-84.11	10.1	NA	1968	MO	MO	2391572	Wilbur 10301	Robert L. Wilbur|Donald E. Stone	14.2893295	3.8	62.5833435	39.1819366	17.8729645	11.7399429	6.1	13.9893295	14.5893295	14.9893295	13.8893295	2747.551514	398.638733	64.494438	51.002922	1157.615967	199.483307	292.804779	563.357849	CR_PA	2081.899902
1259699673	costaricanum	-84.03	9.65	NA	1968	MO	MO	2391022	Wilbur 10531	Robert L. Wilbur|Donald E. Stone	18.6395966	3.7	62.5513916	42.998761	22.1869644	16.1909897	5.9473679	18.1869644	19.0869644	19.3909897	18.1395966	2593.299072	400.30722	36.647076	59.516716	1166.924438	127.074371	287.362396	865.796631	CR_PA	1395.400024
1259701935	costaricanum	-82.55	8.86666	NA	1971	MO	MO	2392752	Wilbur 13115	Robert L. Wilbur|James A. Teeri|Robin B. Foster	13.2814819	4.2	61.0266602	46.4918304	17.2814819	10.3580872	6.9	12.8580872	13.4580872	14.1580872	12.8081406	3200.674316	402.840637	83.729721	42.451458	1160.072021	273.771149	526.828735	1094.092285	CR_PA	2384.977539
1259703580	costaricanum	-82.598333	8.8475	NA	1970	MO	MO	2394070	Wilbur 10951	"Robert L. Wilbur|Richard E. Weaver, Jr.|Robin B. Foster|Mireya D. Correa A."	15.8674408	4.2	60.6339539	47.9641907	19.9235825	12.9674408	6.9	15.4391159	16.0674408	16.7391159	15.3452545	2711.531494	349.660767	69.962448	42.783287	1001.509521	226.165512	456.185913	899.38092	CR_PA	1832.081177
1259702023	costaricanum	-82.48333	8.83333	NA	1970	MO	MO	2392842	Wilbur 11059	"Robert L. Wilbur|Richard E. Weaver, Jr.|Robin B. Foster|Mireya D. Correa A."	16.1573013	4.2	60.6015747	47.545105	20.1823135	13.2573013	6.9266991	15.8823135	16.3573013	17.0056702	15.6573013	2593.655518	302.026428	75.362854	37.034225	887.745178	251.071198	488.560822	778.959839	CR_PA	1812.983154
1260147329	costaricanum	-85.49388	10.92722	NA	1992	MO	MO	2796766	Espinoza Obando 307	Roberto Espinoza	23.544841	3.1	51.1143158	57.8069275	27.1448395	21.044841	6.1	23.144841	23.9034882	24.544841	22.944841	1682.446777	342.777374	9.251112	80.162422	950.507568	30.753336	63.753338	106.467163	CR_PA	528.36261
